APSIM output file, version = 5.3
Title = Grass growth.
           year            day      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)            eos             es  soilwat_cover     green_pool      dead_pool  growth_transp   growth_photo growth_regrowth         growth          death        n_index      rad_index       sw_index     temp_index   growth_index     basal_area      cover_tot   surfaceom_wt surfaceom_cover
         (year)          (day)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()       (m^2/ha)             ()        (kg/ha)       (m^2/m^2)
           1988            245         66.902         67.468        135.766        133.019        126.837        123.539        123.313          1.835          1.636          0.050          4.463        352.423          0.100          0.059           0.173          0.173          0.009          1.000          0.639          1.000          0.180          0.115          0.500          0.038         32.370           0.012
           1988            246         66.636         67.162        135.610        132.937        126.857        123.603        123.371          3.020          0.567          0.050          4.862        351.727          0.119          0.182           0.408          0.408          0.009          1.000          0.801          1.000          0.340          0.272          0.500          0.038         32.165           0.012
           1988            247         66.378         66.945        135.433        132.846        126.855        123.653        123.427          3.847          0.516          0.050          5.529        351.034          0.102          0.373           0.677          0.677          0.010          1.000          0.859          1.000          0.525          0.451          0.500          0.039         32.332           0.012
           1988            248         66.159         66.772        135.249        132.745        126.833        123.689        123.480          3.269          1.677          0.051          6.215        350.343          0.099          0.391           0.697          0.697          0.011          1.000          0.808          1.000          0.575          0.465          0.500          0.039         32.791           0.012
           1988            249         65.981         66.624        135.071        132.635        126.794        123.710        123.526          2.045          1.046          0.051          6.552        349.655          0.143          0.177           0.350          0.350          0.012          1.000          0.666          1.000          0.350          0.233          0.500          0.039         33.479           0.013
           1988            250         65.830         66.496        134.904        132.519        126.739        123.716        123.564          2.669          0.420          0.052          6.966        348.968          0.186          0.260           0.427          0.427          0.013          1.000          0.759          1.000          0.375          0.285          0.500          0.040         34.178           0.013
           1988            251         69.091         68.750        134.996        132.414        126.674        123.708        123.593          2.316          2.316          0.052          7.295        348.284          0.213          0.208           0.343          0.343          0.014          1.000          0.714          1.000          0.320          0.229          0.500          0.040         32.360           0.012
           1988            252         67.320         68.019        135.026        132.336        126.607        123.687        123.612          3.865          2.446          0.052          7.641        347.602          0.170          0.310           0.361          0.361          0.015          1.000          0.875          1.000          0.275          0.241          0.500          0.040         31.234           0.012
           1988            253         67.063         67.613        135.014        132.271        126.540        123.658        123.621          3.443          0.650          0.051          7.874        346.922          0.188          0.209           0.248          0.248          0.015          1.000          0.849          1.000          0.195          0.165          0.500          0.040         30.674           0.012
           1988            254         66.781         67.307        135.005        132.218        126.476        123.622        123.621          3.491          0.577          0.051          8.344        346.244          0.177          0.415           0.486          0.486          0.016          1.000          0.841          1.000          0.385          0.324          0.500          0.040         30.249           0.012
           1988            255         66.517         67.034        134.997        132.173        126.416        123.580        123.613          3.623          0.523          0.051          9.138        345.568          0.188          0.727           0.810          0.810          0.017          1.000          0.837          1.000          0.645          0.540          0.500          0.041         30.101           0.012
           1988            256         70.941         71.729        135.569        132.252        126.383        123.541        123.598          2.554          2.554          0.052          9.656        344.896          0.354          0.442           0.537          0.537          0.018          1.000          0.738          1.000          0.485          0.358          0.500          0.041         28.129           0.011
           1988            257         69.549         74.841        140.038        133.209        126.549        123.543        123.587          3.942          3.942          0.051         10.070        344.225          0.179          0.493           0.433          0.433          0.019          1.000          0.875          1.000          0.330          0.289          0.500          0.041         26.723           0.010
           1988            258         68.366         73.968        140.052        133.977        126.835        123.601        123.590          1.246          0.771          0.051         10.050        343.557          0.267          0.000           0.000          0.000          0.020          1.000          0.543          1.000          0.000          0.000          0.500          0.041         26.677           0.010
           1988            259         70.064         74.842        143.550        135.292        127.326        123.746        123.621          3.428          3.428          0.051         10.378        342.890          0.218          0.380           0.347          0.347          0.020          1.000          0.842          1.000          0.275          0.232          0.500          0.041         25.500           0.010
           1988            260         67.635         74.237        142.911        136.215        127.905        123.978        123.693          3.599          2.868          0.051         10.703        342.225          0.212          0.403           0.347          0.347          0.021          1.000          0.856          1.000          0.270          0.231          0.500          0.041         24.627           0.009
           1988            261         67.488         71.643        142.183        136.808        128.486        124.279        123.810          4.921          1.634          0.050         11.377        341.562          0.201          1.004           0.695          0.695          0.021          1.000          0.918          1.000          0.505          0.464          0.500          0.042         23.900           0.009
           1988            262         67.487         70.088        141.181        137.082        129.006        124.625        123.973          4.854          0.972          0.051         11.886        340.901          0.223          0.822           0.531          0.531          0.023          1.000          0.920          1.000          0.385          0.354          0.500          0.042         23.841           0.009
           1988            263         67.489         69.051        140.131        137.091        129.423        124.984        124.175          4.176          0.765          0.051         11.935        340.243          0.306          0.073           0.048          0.073          0.024          1.000          0.906          1.000          0.035          0.032          0.500          0.042         24.300           0.009
           1988            264         67.490         68.337        139.127        136.898        129.719        125.331        124.406          3.816          0.652          0.051         11.911        339.587          0.342          0.000           0.000          0.000          0.024          1.000          0.896          1.000          0.000          0.000          0.500          0.042         24.980           0.010
           1988            265         67.334         68.061        138.120        136.576        129.891        125.643        124.654          4.300          0.578          0.051         11.909        338.931          0.281          0.022           0.014          0.022          0.024          1.000          0.912          1.000          0.010          0.009          0.500          0.042         25.659           0.010
           1988            266         67.154         67.802        137.375        136.157        129.945        125.903        124.904          4.450          0.524          0.051         12.139        338.277          0.254          0.376           0.239          0.254          0.024          1.000          0.912          1.000          0.175          0.160          0.500          0.042         26.337           0.010
           1988            267         66.961         67.568        136.806        135.702        129.897        126.102        125.143          4.493          0.484          0.052         12.691        337.625          0.258          0.895           0.576          0.576          0.024          1.000          0.903          1.000          0.425          0.384          0.500          0.042         27.014           0.010
           1988            268         66.767         67.359        136.357        135.247        129.767        126.235        125.362          4.522          0.451          0.052         13.460        336.975          0.299          1.272           0.795          0.795          0.025          1.000          0.898          1.000          0.590          0.530          0.500          0.043         27.689           0.011
           1988            269         66.580         67.170        135.994        134.811        129.577        126.304        125.550          4.737          0.424          0.053         14.270        336.328          0.287          1.462           0.837          0.837          0.027          1.000          0.907          1.000          0.615          0.558          0.500          0.043         28.363           0.011
           1988            270         66.404         67.001        135.693        134.404        129.343        126.311        125.702          4.606          0.402          0.054         15.152        335.684          0.298          1.638           0.910          0.910          0.029          1.000          0.899          1.000          0.675          0.607          0.500          0.044         29.036           0.011
           1988            271         66.244         66.853        135.442        134.031        129.081        126.265        125.815          3.511          0.382          0.054         16.042        335.043          0.309          1.454           0.921          0.921          0.030          1.000          0.824          1.000          0.745          0.614          0.500          0.044         29.707           0.012
           1988            272         67.289         67.764        135.338        133.692        128.804        126.173        125.887          4.412          4.412          0.055         17.140        334.405          0.339          2.169           1.130          1.130          0.032          1.000          0.881          1.000          0.855          0.754          0.500          0.045         27.415           0.011
           1988            273         67.017         67.522        135.249        133.402        128.525        126.044        125.918          5.221          0.473          0.055         18.048        333.771          0.301          2.227           0.942          0.942          0.034          1.000          0.924          1.000          0.680          0.628          0.500          0.045         26.063           0.010
           1988            274         66.771         67.276        135.175        133.155        128.252        125.885        125.911          6.011          0.442          0.055         19.404        333.139          0.277          3.510           1.391          1.391          0.036          1.000          0.927          1.000          1.000          0.927          0.500          0.046         25.591           0.010
           1988            275         66.544         67.047        135.120        132.947        127.992        125.707        125.871          4.500          0.417          0.056         20.601        332.512          0.684          2.904           1.236          1.236          0.039          1.000          0.886          1.000          0.930          0.824          0.500          0.047         25.713           0.010
           1988            276         66.324         66.831        135.064        132.771        127.749        125.515        125.799          5.012          0.395          0.056         21.301        331.888          0.475          2.101           0.741          0.741          0.041          1.000          0.924          1.000          0.535          0.494          0.500          0.047         26.378           0.010
           1988            277         66.114         66.676        134.962        132.621        127.525        125.317        125.703          5.252          0.377          0.057         22.094        331.267          0.374          2.498           0.836          0.836          0.043          1.000          0.929          1.000          0.600          0.557          0.500          0.048         27.042           0.011
           1988            278         65.936         66.539        134.834        132.489        127.319        125.118        125.586          5.421          0.361          0.058         23.429        330.648          0.371          4.116           1.379          1.379          0.044          1.000          0.919          1.000          1.000          0.919          0.500          0.049         27.704           0.011
           1988            279         65.779         66.410        134.675        132.383        127.134        124.921        125.453          6.010          0.347          0.059         24.762        330.034          0.428          4.390           1.381          1.381          0.047          1.000          0.920          1.000          1.000          0.920          0.500          0.049         28.366           0.011
           1988            280         65.641         66.291        134.499        132.298        126.968        124.730        125.308          5.779          0.334          0.060         26.100        329.423          0.498          4.740           1.387          1.387          0.050          1.000          0.925          1.000          1.000          0.925          0.500          0.050         29.026           0.011
           1988            281         65.518         66.179        134.313        132.230        126.822        124.549        125.156          5.402          0.323          0.061         27.378        328.817          0.538          4.771           1.330          1.330          0.052          1.000          0.924          1.000          0.960          0.887          0.500          0.051         29.685           0.012
           1988            282         65.408         66.075        134.124        132.177        126.695        124.378        125.001          4.741          0.312          0.062         28.434        328.214          0.581          3.864           1.110          1.110          0.055          1.000          0.903          1.000          0.820          0.740          0.500          0.052         30.342           0.012
           1988            283         65.302         65.971        133.929        132.133        126.584        124.219        124.844          5.094          0.303          0.063         29.743        327.614          0.698          5.075           1.366          1.366          0.057          1.000          0.911          1.000          1.000          0.911          0.500          0.052         30.999           0.012
           1988            284         65.202         65.871        133.732        132.098        126.489        124.073        124.690          4.944          0.295          0.064         30.681        327.018          0.845          3.969           0.998          0.998          0.059          1.000          0.917          1.000          0.725          0.665          0.500          0.053         31.654           0.012
           1988            285         65.105         65.773        133.535        132.069        126.406        123.940        124.540          4.908          0.287          0.065         31.312        326.426          0.666          2.903           0.692          0.692          0.061          1.000          0.923          1.000          0.500          0.461          0.500          0.053         32.308           0.013
           1988            286         65.007         65.672        133.335        132.045        126.336        123.819        124.396          5.448          0.280          0.065         32.509        325.836          0.613          5.507           1.260          1.260          0.063          1.000          0.928          1.000          0.905          0.840          0.500          0.054         32.961           0.013
           1988            287         64.907         65.571        133.131        132.025        126.276        123.710        124.259          5.837          0.273          0.066         33.844        325.249          0.588          6.481           1.399          1.399          0.065          1.000          0.933          1.000          1.000          0.933          0.500          0.055         33.612           0.013
           1988            288         64.808         65.470        132.927        132.008        126.225        123.613        124.130          5.724          0.266          0.067         35.168        324.666          0.621          6.566           1.392          1.392          0.068          1.000          0.928          1.000          1.000          0.928          0.500          0.056         34.263           0.013
           1988            289         64.707         65.367        132.719        131.994        126.181        123.527        124.009          6.108          0.261          0.068         36.503        324.087          0.712          7.173           1.406          1.406          0.070          1.000          0.937          1.000          1.000          0.937          0.500          0.057         34.912           0.014
           1988            290         64.608         65.265        132.506        131.987        126.145        123.451        123.897          5.944          0.255          0.069         37.839        323.512          0.611          7.522           1.409          1.409          0.073          1.000          0.939          1.000          1.000          0.939          0.500          0.057         35.560           0.014
           1988            291         64.510         65.164        132.288        131.987        126.116        123.384        123.795          5.811          0.250          0.070         39.167        322.941          0.943          7.645           1.403          1.403          0.076          1.000          0.936          1.000          1.000          0.936          0.500          0.058         36.207           0.014
           1988            292         64.414         65.064        132.074        131.987        126.093        123.326        123.701          5.491          0.245          0.072         39.963        322.373          0.839          5.043           0.875          0.875          0.078          1.000          0.940          1.000          0.620          0.583          0.500          0.059         36.853           0.014
           1988            293         64.316         64.962        131.861        131.986        126.074        123.275        123.616          5.637          0.241          0.072         40.914        321.808          0.784          6.081           1.031          1.031          0.080          1.000          0.941          1.000          0.730          0.687          0.500          0.059         37.498           0.015
           1988            294         64.204         64.847        131.634        131.983        126.059        123.232        123.539          7.066          0.236          0.073         42.259        321.246          0.687          9.103           1.427          1.427          0.082          1.000          0.951          1.000          1.000          0.951          0.500          0.060         38.142           0.015
           1988            295         64.087         64.729        131.399        131.981        126.048        123.195        123.470          7.356          0.232          0.074         43.596        320.688          0.675          9.159           1.421          1.421          0.085          1.000          0.948          1.000          1.000          0.948          0.500          0.061         38.784           0.015
           1988            296         63.965         64.605        131.155        131.979        126.038        123.164        123.409          7.843          0.228          0.075         44.928        320.134          0.881          9.358           1.419          1.419          0.087          1.000          0.946          1.000          1.000          0.946          0.500          0.062         39.426           0.015
           1988            297         63.875         64.515        130.941        131.987        126.030        123.137        123.355          4.641          0.225          0.076         46.155        319.584          0.932          7.320           1.317          1.317          0.090          1.000          0.896          1.000          0.980          0.878          0.500          0.062         40.066           0.016
           1988            298         63.800         64.434        130.754        131.991        126.024        123.115        123.307          3.332          2.421          0.077         47.431        319.037          1.368          3.435           0.711          1.368          0.092          1.000          0.831          1.000          0.570          0.474          0.500          0.063         40.705           0.016
           1988            299         63.709         64.336        130.559        131.987        126.019        123.096        123.264          4.641          0.618          0.078         48.290        318.494          0.954          5.695           0.933          0.954          0.095          1.000          0.908          1.000          0.685          0.622          0.500          0.064         41.343           0.016
           1988            300         63.609         64.234        130.353        131.985        126.016        123.080        123.227          5.218          0.214          0.079         49.380        317.953          1.187          6.954           1.026          1.187          0.097          1.000          0.931          1.000          0.735          0.684          0.500          0.064         41.980           0.016
           1988            301         63.502         64.126        130.150        131.971        126.012        123.066        123.195          5.723          0.211          0.080         50.497        317.416          1.085          8.883           1.216          1.216          0.099          1.000          0.942          1.000          0.860          0.810          0.500          0.065         42.616           0.017
           1988            302         63.389         64.014        129.960        131.935        126.010        123.055        123.167          6.201          0.208          0.081         51.820        316.882          0.880         11.050           1.424          1.424          0.101          1.000          0.949          1.000          1.000          0.949          0.500          0.066         43.251           0.017
           1988            303         63.266         63.896        129.770        131.878        126.008        123.046        123.143          7.003          0.205          0.082         53.139        316.352          0.928         11.266           1.423          1.423          0.104          1.000          0.949          1.000          1.000          0.949          0.500          0.067         43.885           0.017
           1988            304         63.146         63.783        129.586        131.805        126.006        123.038        123.122          6.921          0.203          0.083         54.451        315.826          1.032         11.287           1.417          1.417          0.106          1.000          0.945          1.000          1.000          0.945          0.500          0.067         44.517           0.017
           1988            305         63.027         63.672        129.407        131.718        126.005        123.031        123.104          6.937          0.200          0.084         55.758        315.303          1.044         11.485           1.416          1.416          0.109          1.000          0.944          1.000          1.000          0.944          0.500          0.068         45.149           0.018
           1988            306         62.931         63.583        129.248        131.625        126.004        123.026        123.088          5.487          0.198          0.085         57.032        314.784          1.361         10.527           1.386          1.386          0.112          1.000          0.924          1.000          1.000          0.924          0.500          0.069         45.780           0.018
           1988            307         62.830         63.486        129.085        131.522        126.003        123.021        123.075          5.990          0.195          0.086         58.331        314.268          1.295         11.879           1.413          1.413          0.114          1.000          0.942          1.000          1.000          0.942          0.500          0.070         46.409           0.018
           1988            308         62.729         63.390        128.920        131.410        126.003        123.018        123.063          6.143          0.193          0.087         59.636        313.757          1.068         12.572           1.421          1.421          0.117          1.000          0.948          1.000          1.000          0.948          0.500          0.071         47.038           0.018
           1988            309         62.629         63.295        128.756        131.292        126.002        123.014        123.053          6.110          0.191          0.088         60.932        313.248          1.200         12.508           1.415          1.415          0.119          1.000          0.943          1.000          1.000          0.943          0.500          0.071         47.665           0.019
           1988            310         62.527         63.198        128.587        131.167        126.002        123.012        123.045          6.320          0.188          0.089         62.231        312.744          1.217         13.136           1.422          1.422          0.122          1.000          0.948          1.000          1.000          0.948          0.500          0.072         48.292           0.019
           1988            311         62.492         63.166        128.485        131.053        126.001        123.010        123.038          1.968          0.786          0.090         64.264        312.243          4.185          2.157           0.429          2.157          0.124          1.000          0.673          1.000          0.425          0.286          0.500          0.073         48.917           0.019
           1988            312         62.466         63.118        128.359        130.933        126.001        123.008        123.032          4.110          4.110          0.091         65.755        311.747          1.619          4.405           0.553          1.619          0.129          1.000          0.899          1.000          0.410          0.369          0.500          0.074         49.542           0.019
           1988            313         62.373         63.033        128.215        130.808        126.001        123.007        123.027          5.056          0.183          0.092         67.496        311.255          1.872          6.336           0.668          1.872          0.132          1.000          0.938          1.000          0.475          0.446          0.500          0.075         50.165           0.020
           1988            314         62.272         62.937        128.055        130.677        126.001        123.005        123.023          5.723          0.181          0.094         68.757        310.767          1.397         10.158           0.983          1.397          0.135          1.000          0.950          1.000          0.690          0.655          0.500          0.076         50.788           0.020
           1988            315         62.172         62.842        127.892        130.542        126.001        123.004        123.019          5.739          0.179          0.095         70.130        310.283          1.510         13.761           1.352          1.510          0.138          1.000          0.944          1.000          0.955          0.901          0.500          0.077         51.409           0.020
           1988            316         62.077         62.752        127.729        130.403        126.000        123.004        123.016          5.499          0.177          0.096         71.714        309.803          1.724         13.756           1.370          1.724          0.140          1.000          0.937          1.000          0.975          0.913          0.500          0.078         52.030           0.020
           1988            317         61.983         62.662        127.565        130.261        126.000        123.003        123.013          5.499          0.176          0.097         73.488        309.327          1.918         13.261           1.276          1.918          0.143          1.000          0.940          1.000          0.905          0.850          0.500          0.079         52.649           0.021
           1988            318         61.891         62.573        127.400        130.117        126.000        123.002        123.011          5.383          0.174          0.098         75.255        308.855          1.914         11.013           1.024          1.914          0.147          1.000          0.942          1.000          0.725          0.683          0.500          0.080         53.268           0.021
           1988            319         61.792         62.476        127.225        129.967        126.000        123.002        123.009          5.748          0.172          0.099         76.695        308.388          1.591         13.723           1.208          1.591          0.151          1.000          0.948          1.000          0.850          0.806          0.500          0.081         53.886           0.021
           1988            320         61.685         62.372        127.040        129.812        126.000        123.002        123.008          6.181          0.171          0.100         78.384        307.925          1.842         17.122           1.431          1.842          0.153          1.000          0.954          1.000          1.000          0.954          0.500          0.082         54.502           0.021
           1988            321         68.139         66.571        128.501        129.865        126.000        123.001        123.007          3.609          3.609          0.102         80.818        307.465          2.590          2.802           0.304          2.590          0.157          1.000          0.882          1.000          0.230          0.203          0.500          0.084         51.503           0.020
           1988            322         66.650         65.958        129.283        130.006        126.000        123.001        123.005          4.981          0.863          0.102         82.752        307.012          2.096          4.256           0.354          2.096          0.162          1.000          0.945          1.000          0.250          0.236          0.500          0.085         49.488           0.019
           1988            323         65.782         65.474        129.656        130.174        126.000        123.001        123.005          5.673          0.441          0.102         84.405        306.564          1.819         12.200           0.957          1.819          0.166          1.000          0.952          1.000          0.670          0.638          0.500          0.086         47.792           0.019
           1988            324         65.084         65.062        129.772        130.334        126.000        123.001        123.004          6.276          0.416          0.103         85.851        306.119          1.615         18.882           1.401          1.615          0.169          1.000          0.958          1.000          0.975          0.934          0.500          0.087         47.673           0.019
           1988            325         64.556         64.737        129.769        130.476        126.000        123.001        123.003          4.699          0.395          0.104         87.888        305.679          2.209         10.956           0.960          2.209          0.172          1.000          0.921          1.000          0.695          0.640          0.500          0.088         48.285           0.019
           1988            326         64.107         64.429        129.652        130.584        126.000        123.000        123.003          5.581          0.376          0.105         89.702        305.243          1.990         17.787           1.408          1.990          0.176          1.000          0.939          1.000          1.000          0.939          0.500          0.089         48.896           0.019
           1988            327         63.734         64.160        129.484        130.657        126.000        123.000        123.002          5.247          2.560          0.106         91.494        304.812          1.971         16.935           1.390          1.971          0.179          1.000          0.926          1.000          1.000          0.926          0.500          0.090         49.507           0.019
           1988            328         63.392         63.895        129.260        130.690        126.000        123.000        123.002          6.162          0.346          0.108         93.051        304.385          1.740         20.121           1.392          1.740          0.183          1.000          0.957          1.000          0.970          0.928          0.500          0.091         50.116           0.020
           1988            329         63.086         63.650        129.011        130.688        126.000        123.000        123.001          6.285          0.334          0.109         94.774        303.963          1.910         21.025           1.434          1.910          0.186          1.000          0.956          1.000          1.000          0.956          0.500          0.092         50.725           0.020
           1988            330         62.819         63.431        128.756        130.654        126.000        123.000        123.001          5.920          0.322          0.110         96.677        303.544          2.092         19.846           1.358          2.092          0.190          1.000          0.953          1.000          0.950          0.905          0.500          0.093         51.333           0.020
           1988            331         62.578         63.226        128.497        130.592        126.000        123.000        123.001          5.823          0.312          0.111         98.536        303.131          2.052         20.190           1.375          2.052          0.193          1.000          0.950          1.000          0.965          0.917          0.500          0.094         51.940           0.020
           1988            332         62.365         63.042        128.242        130.506        126.000        123.000        123.001          5.429          2.103          0.113        100.581        302.721          2.242         19.687           1.406          2.242          0.197          1.000          0.937          1.000          1.000          0.937          0.500          0.096         52.546           0.021
           1988            333         62.162         62.861        127.982        130.398        126.000        123.000        123.001          5.596          0.294          0.114        102.687        302.317          2.307         13.259           0.845          2.307          0.201          1.000          0.955          1.000          0.590          0.563          0.500          0.097         53.152           0.021
           1988            334         61.962         62.679        127.711        130.268        126.000        123.000        123.001          5.925          0.287          0.116        104.723        301.918          2.241         19.098           1.177          2.241          0.205          1.000          0.957          1.000          0.820          0.785          0.500          0.098         53.756           0.021
           1988            335         61.761         62.496        127.429        130.118        126.000        123.000        123.000          6.255          0.279          0.117        106.564        301.524          2.050         23.211           1.369          2.050          0.209          1.000          0.961          1.000          0.950          0.913          0.500          0.099         54.360           0.021
           1988            336         61.578         62.327        127.154        129.953        126.000        123.000        123.000          5.932          0.273          0.118        108.457        301.134          2.106         22.280           1.346          2.106          0.213          1.000          0.955          1.000          0.940          0.897          0.500          0.100         54.963           0.022
           1988            337         61.397         62.158        126.875        129.772        126.000        123.000        123.000          6.080          0.266          0.120        110.487        300.748          2.247         23.664           1.428          2.247          0.217          1.000          0.952          1.000          1.000          0.952          0.500          0.102         55.566           0.022
           1988            338         61.249         62.020        126.623        129.586        126.000        123.000        123.000          5.067          4.260          0.121        112.608        300.368          2.343         20.498           1.387          2.343          0.221          1.000          0.924          1.000          1.000          0.924          0.500          0.103         56.167           0.022
           1988            339         61.086         61.861        126.351        129.386        126.000        123.000        123.000          5.768          0.255          0.123        114.897        299.992          2.514         24.292           1.426          2.514          0.225          1.000          0.950          1.000          1.000          0.950          0.500          0.104         56.768           0.022
           1988            340         60.923         61.706        126.076        129.177        126.000        123.000        123.000          5.784          0.250          0.124        117.303        299.622          2.635         24.665           1.425          2.635          0.230          1.000          0.950          1.000          1.000          0.950          0.500          0.106         57.368           0.022
           1988            341         60.780         61.568        125.817        128.963        126.000        123.000        123.000          5.188          0.245          0.126        119.706        299.257          2.638         22.912           1.402          2.638          0.235          1.000          0.935          1.000          1.000          0.935          0.500          0.107         57.967           0.023
           1988            342         60.681         61.471        125.602        128.754        126.000        123.000        123.000          3.802          0.240          0.127        122.219        298.898          2.752         16.798           1.289          2.752          0.239          1.000          0.859          1.000          1.000          0.859          0.500          0.109         58.566           0.023
           1988            343         61.594         61.946        125.618        128.575        126.000        123.000        123.000          3.245          3.245          0.129        124.800        298.545          2.826         14.913           1.228          2.826          0.244          1.000          0.818          1.000          1.000          0.818          0.500          0.110         53.312           0.021
           1988            344         61.467         61.923        125.567        128.406        126.000        123.000        123.000          4.739          4.277          0.129        127.101        298.197          2.550         21.082           1.359          2.550          0.250          1.000          0.906          1.000          1.000          0.906          0.500          0.112         48.674           0.019
           1988            345         68.794         71.496        131.838        129.044        126.000        123.000        123.000          4.916          4.550          0.129        130.022        297.855          3.176         23.113           1.382          3.176          0.254          1.000          0.922          1.000          1.000          0.922          0.500          0.113         44.407           0.017
           1988            346         67.314         68.631        132.887        129.729        126.000        123.000        123.000          5.695          2.010          0.129        132.896        297.520          3.134         26.806           1.417          3.134          0.260          1.000          0.944          1.000          1.000          0.944          0.500          0.115         41.830           0.016
           1988            347         69.131         74.705        134.712        130.713        126.000        123.000        123.000          4.373          4.224          0.130        135.599        297.190          2.969         21.756           1.324          2.969          0.266          1.000          0.905          1.000          0.975          0.883          0.500          0.117         38.246           0.015
           1988            348         67.336         72.649        134.855        131.602        126.000        123.000        123.000          4.834          2.286          0.130        139.665        296.867          4.338         20.577           1.100          4.338          0.271          1.000          0.934          1.000          0.785          0.733          0.500          0.119         35.942           0.014
           1988            349         67.328         70.521        135.045        131.957        126.000        123.000        123.000          4.906          1.033          0.132        142.837        296.553          3.451         18.054           0.910          3.451          0.279          1.000          0.940          1.000          0.645          0.606          0.500          0.121         34.694           0.014
           1988            350         67.328         69.050        135.131        131.983        126.005        123.001        123.000          4.793          0.793          0.133        145.931        296.245          3.380         23.870           1.240          3.380          0.286          1.000          0.929          1.000          0.890          0.827          0.500          0.123         34.340           0.014
           1988            351         67.377         68.046        135.014        131.983        126.007        123.002        123.001          3.360          0.669          0.135        149.343        295.945          3.704         18.808           1.244          3.704          0.292          1.000          0.842          1.000          0.985          0.829          0.500          0.125         34.571           0.014
           1988            352         69.165         68.880        134.948        131.981        126.006        123.003        123.001          2.001          2.001          0.137        153.892        295.651          4.847          8.474           0.706          4.847          0.299          1.000          0.692          1.000          0.680          0.470          0.500          0.128         31.708           0.013
           1988            353         71.220         74.765        138.050        132.591        126.127        123.028        123.006          2.194          2.194          0.139        156.952        295.368          3.368          9.852           0.764          3.368          0.308          1.000          0.723          1.000          0.705          0.510          0.500          0.130         29.132           0.011
           1988            354         68.829         74.659        139.357        133.334        126.378        123.098        123.025          4.800          4.480          0.140        160.501        295.091          3.863         28.104           1.381          3.863          0.314          1.000          0.921          1.000          1.000          0.921          0.500          0.132         26.812           0.011
           1988            355         67.292         72.500        139.250        133.907        126.694        123.217        123.063          5.108          2.066          0.141        163.809        294.822          3.629         30.107           1.395          3.629          0.321          1.000          0.930          1.000          1.000          0.930          0.500          0.134         25.407           0.010
           1988            356         67.263         70.303        138.747        134.263        127.020        123.378        123.126          5.683          1.022          0.142        166.933        294.560          3.451         32.484           1.410          3.451          0.328          1.000          0.940          1.000          1.000          0.940          0.500          0.136         24.828           0.010
           1988            357         67.288         68.775        138.018        134.404        127.307        123.564        123.214          4.984          0.789          0.144        170.802        294.305          4.203         30.538           1.388          4.203          0.334          1.000          0.925          1.000          1.000          0.925          0.500          0.138         24.893           0.010
           1988            358         67.158         67.802        137.190        134.351        127.527        123.756        123.322          5.059          0.666          0.146        174.154        294.058          3.694         31.981           1.395          3.694          0.342          1.000          0.930          1.000          1.000          0.930          0.500          0.140         25.481           0.010
           1988            359         66.695         67.306        136.456        134.175        127.668        123.939        123.445          4.987          0.588          0.148        178.199        293.818          4.394         31.999           1.390          4.394          0.348          1.000          0.927          1.000          1.000          0.927          0.500          0.142         26.070           0.010
           1988            360         66.234         66.883        135.806        133.914        127.729        124.097        123.576          5.182          0.532          0.151        181.737        293.587          3.894         34.384           1.404          3.894          0.356          1.000          0.936          1.000          1.000          0.936          0.500          0.144         26.657           0.011
           1988            361         65.803         66.500        135.227        133.598        127.715        124.220        123.705          5.278          0.489          0.153        185.525        293.363          4.151         35.536           1.408          4.151          0.363          1.000          0.939          1.000          1.000          0.939          0.500          0.146         27.244           0.011
           1988            362         69.359         69.840        135.229        133.315        127.644        124.305        123.825          3.952          3.952          0.156        189.490        293.147          4.336         28.483           1.333          4.336          0.371          1.000          0.888          1.000          1.000          0.888          0.500          0.149         25.109           0.010
           1988            363         67.154         68.019        135.139        133.066        127.542        124.352        123.930          5.350          3.229          0.157        192.982        292.940          3.871         38.890           1.420          3.871          0.379          1.000          0.947          1.000          1.000          0.947          0.500          0.151         23.857           0.009
           1988            364         66.607         67.200        134.859        132.812        127.409        124.364        124.017          5.023          0.865          0.159        197.085        292.740          4.489         37.141           1.405          4.489          0.386          1.000          0.936          1.000          1.000          0.936          0.500          0.153         23.295           0.009
           1988            365         66.041         66.568        134.643        132.591        127.257        124.342        124.082          4.572          0.710          0.161        201.740        292.549          5.049         35.349           1.385          5.049          0.394          1.000          0.924          1.000          1.000          0.924          0.500          0.156         23.292           0.009
           1988            366         65.500         66.143        134.295        132.414        127.100        124.294        124.124          4.416          0.617          0.164        207.052        292.367          5.715         35.579           1.381          5.715          0.403          1.000          0.921          1.000          1.000          0.921          0.500          0.159         23.803           0.009
           1989              1         65.279         66.007        134.099        132.331        126.946        124.224        124.144          5.567          0.553          0.189          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        523.222           0.189
           1989              2         65.113         65.877        133.889        132.265        126.810        124.141        124.144          3.802          3.106          0.189          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        523.222           0.189
