Summary_file = grasp.sum
Title = Grass growth.
      year       day          sw_dep(1)          sw_dep(2)          sw_dep(3)          sw_dep(4)          sw_dep(5)          sw_dep(6)          sw_dep(7)            eos             es  soilwat_cover     green_pool      dead_pool  growth_transp   growth_photo growth_regrowth         growth          death        n_index      rad_index       sw_index     temp_index   growth_index     basal_area      cover_tot     residue_wt  residue_cover
      1988       248             66.155             66.769            135.244            132.739            126.827            123.685            123.476          3.264          1.677          0.051          6.215        358.295          0.099          0.391           0.697          0.697          0.011          1.000          0.808          1.000          0.575          0.465          0.500          0.040         32.734          0.013
      1988       249             65.977             66.621            135.067            132.630            126.788            123.705            123.522          2.042          1.046          0.052          6.552        357.591          0.143          0.177           0.350          0.350          0.012          1.000          0.666          1.000          0.350          0.233          0.500          0.040         33.199          0.013
      1988       250             65.826             66.493            134.900            132.514            126.733            123.711            123.560          2.665          0.420          0.052          6.966        356.889          0.187          0.260           0.427          0.427          0.013          1.000          0.759          1.000          0.375          0.285          0.500          0.040         33.897          0.013
      1988       251             69.088             68.746            134.996            132.410            126.669            123.702            123.588          2.313          2.313          0.053          7.295        356.189          0.213          0.208           0.343          0.343          0.014          1.000          0.714          1.000          0.320          0.229          0.500          0.040         34.611          0.013
      1988       252             67.315             68.015            135.025            132.333            126.602            123.682            123.607          3.860          2.449          0.052          7.641        355.491          0.171          0.310           0.361          0.361          0.015          1.000          0.875          1.000          0.275          0.241          0.500          0.041         32.763          0.013
      1988       253             67.059             67.609            135.014            132.269            126.535            123.653            123.616          3.438          0.650          0.052          7.874        354.795          0.189          0.209           0.248          0.248          0.015          1.000          0.849          1.000          0.195          0.165          0.500          0.041         31.620          0.012
      1988       254             66.777             67.302            135.005            132.215            126.472            123.617            123.616          3.486          0.577          0.052          8.344        354.101          0.177          0.415           0.486          0.486          0.016          1.000          0.841          1.000          0.385          0.324          0.500          0.041         31.052          0.012
      1988       255             66.512             67.029            134.997            132.171            126.412            123.576            123.608          3.618          0.523          0.052          9.138        353.410          0.188          0.727           0.810          0.810          0.017          1.000          0.837          1.000          0.645          0.540          0.500          0.041         30.621          0.012
      1988       256             70.944             71.726            135.568            132.251            126.380            123.537            123.594          2.551          2.551          0.052          9.656        352.721          0.354          0.442           0.537          0.537          0.018          1.000          0.738          1.000          0.485          0.358          0.500          0.042         30.471          0.012
      1988       257             69.554             74.841            140.040            133.208            126.546            123.539            123.583          3.937          3.937          0.052         10.070        352.035          0.179          0.493           0.433          0.433          0.019          1.000          0.875          1.000          0.330          0.289          0.500          0.042         28.469          0.011
      1988       258             68.369             73.969            140.053            133.977            126.832            123.597            123.586          1.245          0.772          0.052         10.050        351.351          0.268          0.000           0.000          0.000          0.020          1.000          0.543          1.000          0.000          0.000          0.500          0.042         27.043          0.010
      1988       259             70.068             74.842            143.558            135.293            127.325            123.743            123.617          3.424          3.424          0.052         10.378        350.669          0.218          0.380           0.347          0.347          0.020          1.000          0.842          1.000          0.275          0.232          0.500          0.042         27.000          0.010
      1988       260             67.639             74.238            142.917            136.217            127.904            123.975            123.689          3.594          2.867          0.051         10.703        349.988          0.212          0.403           0.347          0.347          0.021          1.000          0.856          1.000          0.270          0.231          0.500          0.042         25.807          0.010
      1988       261             67.488             71.645            142.188            136.811            128.486            124.277            123.806          4.915          1.637          0.051         11.377        349.310          0.202          1.004           0.695          0.695          0.021          1.000          0.918          1.000          0.505          0.464          0.500          0.043         24.923          0.010
      1988       262             67.487             70.089            141.185            137.085            129.006            124.623            123.970          4.847          0.972          0.051         11.886        348.634          0.223          0.822           0.531          0.531          0.023          1.000          0.920          1.000          0.385          0.354          0.500          0.043         24.187          0.009
      1988       263             67.489             69.052            140.135            137.094            129.424            124.983            124.172          4.170          0.765          0.051         11.935        347.960          0.307          0.073           0.048          0.073          0.024          1.000          0.906          1.000          0.035          0.032          0.500          0.043         24.129          0.009
      1988       264             67.490             68.337            139.130            136.901            129.720            125.331            124.404          3.811          0.652          0.052         11.911        347.288          0.343          0.000           0.000          0.000          0.024          1.000          0.896          1.000          0.000          0.000          0.500          0.043         24.596          0.010
      1988       265             67.334             68.062            138.122            136.578            129.892            125.643            124.652          4.294          0.578          0.052         11.909        346.617          0.281          0.022           0.014          0.022          0.024          1.000          0.912          1.000          0.010          0.009          0.500          0.043         25.291          0.010
      1988       266             67.154             67.802            137.376            136.159            129.946            125.904            124.902          4.445          0.525          0.052         12.139        345.948          0.254          0.376           0.239          0.254          0.024          1.000          0.912          1.000          0.175          0.160          0.500          0.043         25.984          0.010
      1988       267             66.961             67.568            136.807            135.705            129.899            126.103            125.142          4.487          0.484          0.052         12.691        345.280          0.258          0.895           0.576          0.576          0.024          1.000          0.903          1.000          0.425          0.384          0.500          0.043         26.676          0.010
      1988       268             66.767             67.359            136.358            135.249            129.769            126.236            125.361          4.516          0.451          0.053         13.461        344.615          0.299          1.272           0.795          0.795          0.025          1.000          0.898          1.000          0.590          0.530          0.500          0.043         27.367          0.011
      1988       269             66.580             67.170            135.995            134.813            129.579            126.305            125.550          4.731          0.424          0.054         14.271        343.953          0.287          1.462           0.837          0.837          0.027          1.000          0.907          1.000          0.615          0.558          0.500          0.044         28.056          0.011
      1988       270             66.404             67.001            135.693            134.406            129.345            126.313            125.702          4.600          0.402          0.054         15.152        343.294          0.299          1.638           0.910          0.910          0.029          1.000          0.899          1.000          0.675          0.607          0.500          0.044         28.744          0.011
      1988       271             66.245             66.853            135.443            134.033            129.083            126.267            125.815          3.506          0.382          0.055         16.042        342.637          0.309          1.454           0.921          0.921          0.030          1.000          0.824          1.000          0.745          0.614          0.500          0.045         29.430          0.011
      1988       272             67.292             67.767            135.338            133.693            128.806            126.175            125.887          4.406          4.406          0.056         17.141        341.984          0.339          2.169           1.130          1.130          0.032          1.000          0.881          1.000          0.855          0.754          0.500          0.046         30.116          0.012
      1988       273             67.020             67.525            135.250            133.403            128.526            126.045            125.919          5.215          0.473          0.056         18.049        341.334          0.301          2.227           0.942          0.942          0.034          1.000          0.924          1.000          0.680          0.628          0.500          0.046         27.788          0.011
      1988       274             66.774             67.279            135.175            133.156            128.254            125.887            125.912          6.004          0.442          0.056         19.404        340.688          0.277          3.510           1.391          1.391          0.036          1.000          0.927          1.000          1.000          0.927          0.500          0.047         26.417          0.010
      1988       275             66.546             67.049            135.120            132.948            127.993            125.708            125.871          4.495          0.417          0.056         20.601        340.045          0.685          2.904           1.236          1.236          0.039          1.000          0.886          1.000          0.930          0.824          0.500          0.048         25.938          0.010
      1988       276             66.326             66.833            135.065            132.771            127.750            125.517            125.800          5.005          0.396          0.057         21.301        339.406          0.475          2.101           0.741          0.741          0.041          1.000          0.924          1.000          0.535          0.494          0.500          0.048         26.062          0.010
      1988       277             66.116             66.677            134.964            132.621            127.526            125.318            125.704          5.246          0.377          0.058         22.094        338.770          0.375          2.498           0.836          0.836          0.043          1.000          0.929          1.000          0.600          0.557          0.500          0.049         26.741          0.010
      1988       278             65.937             66.540            134.835            132.490            127.320            125.119            125.587          5.414          0.361          0.059         23.429        338.137          0.371          4.116           1.379          1.379          0.044          1.000          0.919          1.000          1.000          0.919          0.500          0.049         27.418          0.011
      1988       279             65.780             66.411            134.677            132.384            127.134            124.922            125.454          6.003          0.347          0.060         24.763        337.507          0.428          4.390           1.381          1.381          0.047          1.000          0.920          1.000          1.000          0.920          0.500          0.050         28.095          0.011
      1988       280             65.642             66.292            134.501            132.299            126.969            124.731            125.309          5.772          0.334          0.061         26.100        336.882          0.498          4.740           1.387          1.387          0.050          1.000          0.925          1.000          1.000          0.925          0.500          0.051         28.770          0.011
      1988       281             65.519             66.180            134.315            132.231            126.823            124.550            125.157          5.395          0.323          0.062         27.379        336.260          0.539          4.771           1.330          1.330          0.052          1.000          0.924          1.000          0.960          0.887          0.500          0.052         29.444          0.012
      1988       282             65.409             66.076            134.126            132.177            126.695            124.379            125.002          4.735          0.313          0.063         28.434        335.643          0.582          3.864           1.110          1.110          0.055          1.000          0.903          1.000          0.820          0.740          0.500          0.052         30.116          0.012
      1988       283             65.303             65.972            133.931            132.133            126.584            124.220            124.845          5.088          0.303          0.064         29.743        335.028          0.699          5.075           1.366          1.366          0.057          1.000          0.911          1.000          1.000          0.911          0.500          0.053         30.787          0.012
      1988       284             65.202             65.872            133.734            132.098            126.489            124.074            124.691          4.938          0.295          0.065         30.681        334.418          0.846          3.969           0.998          0.998          0.059          1.000          0.917          1.000          0.725          0.665          0.500          0.054         31.457          0.012
      1988       285             65.105             65.774            133.537            132.069            126.407            123.940            124.541          4.902          0.287          0.065         31.312        333.810          0.667          2.903           0.692          0.692          0.061          1.000          0.923          1.000          0.500          0.461          0.500          0.054         32.126          0.013
      1988       286             65.007             65.673            133.336            132.045            126.336            123.820            124.397          5.441          0.280          0.066         32.509        333.205          0.614          5.507           1.260          1.260          0.063          1.000          0.928          1.000          0.905          0.840          0.500          0.055         32.794          0.013
      1988       287             64.907             65.571            133.132            132.025            126.276            123.711            124.259          5.830          0.273          0.067         33.844        332.604          0.589          6.481           1.399          1.399          0.065          1.000          0.933          1.000          1.000          0.933          0.500          0.056         33.460          0.013
      1988       288             64.809             65.471            132.928            132.009            126.225            123.614            124.130          5.717          0.267          0.068         35.168        332.006          0.622          6.566           1.392          1.392          0.068          1.000          0.928          1.000          1.000          0.928          0.500          0.056         34.125          0.013
      1988       289             64.708             65.368            132.721            131.994            126.181            123.527            124.010          6.101          0.261          0.069         36.504        331.412          0.713          7.173           1.406          1.406          0.070          1.000          0.937          1.000          1.000          0.937          0.500          0.057         34.789          0.014
      1988       290             64.609             65.266            132.508            131.987            126.145            123.451            123.898          5.937          0.255          0.070         37.839        330.823          0.612          7.522           1.409          1.409          0.073          1.000          0.939          1.000          1.000          0.939          0.500          0.058         35.452          0.014
      1988       291             64.510             65.165            132.290            131.987            126.116            123.384            123.795          5.804          0.250          0.071         39.167        330.237          0.944          7.645           1.403          1.403          0.076          1.000          0.936          1.000          1.000          0.936          0.500          0.059         36.114          0.014
      1988       292             64.414             65.065            132.076            131.987            126.093            123.326            123.701          5.484          0.245          0.072         39.963        329.655          0.840          5.043           0.875          0.875          0.078          1.000          0.940          1.000          0.620          0.583          0.500          0.059         36.774          0.014
      1988       293             64.317             64.963            131.862            131.986            126.074            123.275            123.616          5.630          0.241          0.073         40.914        329.075          0.785          6.081           1.031          1.031          0.080          1.000          0.941          1.000          0.730          0.687          0.500          0.060         37.434          0.015
      1988       294             64.204             64.847            131.636            131.983            126.059            123.232            123.539          7.057          0.236          0.074         42.259        328.499          0.688          9.103           1.427          1.427          0.082          1.000          0.951          1.000          1.000          0.951          0.500          0.061         38.092          0.015
      1988       295             64.088             64.729            131.400            131.981            126.048            123.195            123.471          7.347          0.232          0.075         43.596        327.926          0.676          9.159           1.421          1.421          0.085          1.000          0.948          1.000          1.000          0.948          0.500          0.062         38.749          0.015
      1988       296             63.965             64.606            131.156            131.979            126.038            123.164            123.409          7.833          0.228          0.076         44.928        327.358          0.882          9.359           1.419          1.419          0.087          1.000          0.946          1.000          1.000          0.946          0.500          0.062         39.405          0.015
      1988       297             63.876             64.515            130.942            131.987            126.030            123.137            123.355          4.636          0.225          0.077         46.155        326.793          0.933          7.320           1.317          1.317          0.090          1.000          0.896          1.000          0.980          0.878          0.500          0.063         40.059          0.016
      1988       298             63.801             64.434            130.755            131.991            126.024            123.115            123.307          3.328          2.421          0.078         47.433        326.232          1.370          3.435           0.711          1.370          0.092          1.000          0.831          1.000          0.570          0.474          0.500          0.064         40.713          0.016
      1988       299             63.709             64.337            130.560            131.987            126.019            123.096            123.265          4.635          0.618          0.079         48.293        325.674          0.955          5.695           0.933          0.955          0.095          1.000          0.908          1.000          0.685          0.622          0.500          0.064         41.365          0.016
      1988       300             63.609             64.235            130.355            131.985            126.016            123.080            123.228          5.212          0.214          0.080         49.385        325.119          1.188          6.954           1.026          1.188          0.097          1.000          0.931          1.000          0.735          0.684          0.500          0.065         42.017          0.016
      1988       301             63.503             64.127            130.151            131.972            126.012            123.066            123.195          5.716          0.211          0.080         50.502        324.568          1.086          8.884           1.216          1.216          0.099          1.000          0.942          1.000          0.860          0.810          0.500          0.066         42.667          0.017
      1988       302             63.390             64.015            129.961            131.935            126.010            123.055            123.167          6.194          0.208          0.081         51.825        324.020          0.881         11.051           1.424          1.424          0.101          1.000          0.949          1.000          1.000          0.949          0.500          0.067         43.316          0.017
      1988       303             63.267             63.897            129.770            131.878            126.008            123.046            123.143          6.995          0.206          0.082         53.144        323.475          0.930         11.267           1.423          1.423          0.104          1.000          0.949          1.000          1.000          0.949          0.500          0.067         43.964          0.017
      1988       304             63.146             63.783            129.587            131.805            126.006            123.038            123.122          6.913          0.203          0.083         54.455        322.935          1.033         11.288           1.417          1.417          0.106          1.000          0.945          1.000          1.000          0.945          0.500          0.068         44.611          0.017
      1988       305             63.028             63.673            129.407            131.719            126.005            123.031            123.104          6.929          0.200          0.084         55.762        322.398          1.045         11.486           1.416          1.416          0.109          1.000          0.944          1.000          1.000          0.944          0.500          0.069         45.257          0.018
      1988       306             62.931             63.583            129.249            131.626            126.004            123.026            123.088          5.480          0.198          0.085         57.037        321.864          1.362         10.528           1.386          1.386          0.112          1.000          0.924          1.000          1.000          0.924          0.500          0.070         45.902          0.018
      1988       307             62.831             63.487            129.086            131.522            126.003            123.021            123.075          5.982          0.195          0.086         58.336        321.335          1.297         11.880           1.413          1.413          0.114          1.000          0.942          1.000          1.000          0.942          0.500          0.070         46.546          0.018
      1988       308             62.729             63.390            128.921            131.411            126.003            123.018            123.063          6.135          0.193          0.087         59.641        320.809          1.070         12.573           1.421          1.421          0.117          1.000          0.948          1.000          1.000          0.948          0.500          0.071         47.188          0.019
      1988       309             62.629             63.295            128.756            131.293            126.002            123.014            123.054          6.102          0.191          0.088         60.936        320.286          1.202         12.509           1.415          1.415          0.119          1.000          0.943          1.000          1.000          0.943          0.500          0.072         47.830          0.019
      1988       310             62.528             63.198            128.588            131.168            126.002            123.012            123.045          6.312          0.188          0.089         62.236        319.768          1.219         13.137           1.422          1.422          0.122          1.000          0.948          1.000          1.000          0.948          0.500          0.073         48.470          0.019
      1988       311             62.493             63.166            128.485            131.053            126.001            123.010            123.038          1.966          0.786          0.090         64.269        319.253          4.190          2.158           0.429          2.158          0.124          1.000          0.673          1.000          0.425          0.286          0.500          0.074         49.110          0.019
      1988       312             62.469             63.119            128.361            130.934            126.001            123.008            123.032          4.106          4.106          0.092         65.762        318.743          1.621          4.405           0.553          1.621          0.129          1.000          0.899          1.000          0.410          0.369          0.500          0.075         49.748          0.020
      1988       313             62.376             63.035            128.217            130.809            126.001            123.007            123.027          5.050          0.183          0.093         67.505        318.237          1.874          6.337           0.668          1.874          0.132          1.000          0.938          1.000          0.475          0.446          0.500          0.076         50.386          0.020
      1988       314             62.274             62.939            128.057            130.678            126.001            123.005            123.023          5.716          0.181          0.094         68.768        317.735          1.398         10.159           0.983          1.398          0.135          1.000          0.950          1.000          0.690          0.655          0.500          0.077         51.022          0.020
      1988       315             62.174             62.844            127.894            130.543            126.001            123.004            123.019          5.732          0.179          0.095         70.142        317.237          1.512         13.763           1.352          1.512          0.138          1.000          0.944          1.000          0.955          0.901          0.500          0.078         51.658          0.020
      1988       316             62.079             62.754            127.732            130.404            126.000            123.004            123.016          5.492          0.178          0.096         71.729        316.743          1.727         13.759           1.370          1.727          0.140          1.000          0.937          1.000          0.975          0.913          0.500          0.079         52.292          0.021
      1988       317             61.985             62.663            127.567            130.263            126.000            123.003            123.013          5.492          0.176          0.098         73.506        316.253          1.920         13.263           1.276          1.920          0.143          1.000          0.940          1.000          0.905          0.850          0.500          0.080         52.926          0.021
      1988       318             61.893             62.574            127.402            130.118            126.000            123.002            123.011          5.376          0.174          0.099         75.275        315.768          1.916         11.016           1.024          1.916          0.147          1.000          0.942          1.000          0.725          0.683          0.500          0.081         53.558          0.021
      1988       319             61.794             62.478            127.227            129.968            126.000            123.002            123.009          5.741          0.172          0.100         76.717        315.287          1.593         13.726           1.208          1.593          0.151          1.000          0.948          1.000          0.850          0.806          0.500          0.082         54.190          0.021
      1988       320             61.686             62.373            127.042            129.813            126.000            123.002            123.008          6.174          0.171          0.101         78.409        314.809          1.845         17.127           1.431          1.845          0.153          1.000          0.954          1.000          1.000          0.954          0.500          0.083         54.820          0.021
      1988       321             68.143             66.575            128.504            129.867            126.000            123.001            123.007          3.605          3.605          0.102         80.846        314.337          2.594          2.803           0.304          2.594          0.157          1.000          0.882          1.000          0.230          0.203          0.500          0.084         55.450          0.022
      1988       322             66.651             65.960            129.286            130.008            126.000            123.001            123.005          4.975          0.868          0.103         82.784        313.870          2.099          4.257           0.354          2.099          0.162          1.000          0.945          1.000          0.250          0.236          0.500          0.085         52.396          0.021
      1988       323             65.783             65.475            129.659            130.176            126.000            123.001            123.005          5.666          0.442          0.103         84.440        313.408          1.821         12.204           0.957          1.821          0.166          1.000          0.952          1.000          0.670          0.638          0.500          0.086         50.344          0.020
      1988       324             65.085             65.063            129.775            130.336            126.000            123.001            123.004          6.269          0.416          0.104         85.888        312.950          1.617         18.890           1.401          1.617          0.169          1.000          0.958          1.000          0.975          0.934          0.500          0.087         48.615          0.019
      1988       325             64.557             64.738            129.771            130.478            126.000            123.001            123.003          4.693          0.395          0.104         87.929        312.495          2.213         10.961           0.960          2.213          0.172          1.000          0.921          1.000          0.695          0.640          0.500          0.089         48.490          0.019
      1988       326             64.108             64.430            129.655            130.586            126.000            123.000            123.003          5.575          0.377          0.106         89.746        312.046          1.993         17.795           1.408          1.993          0.176          1.000          0.939          1.000          1.000          0.939          0.500          0.090         49.115          0.019
      1988       327             63.735             64.161            129.487            130.659            126.000            123.000            123.002          5.241          2.561          0.107         91.540        311.602          1.974         16.943           1.390          1.974          0.179          1.000          0.926          1.000          1.000          0.926          0.500          0.091         49.739          0.020
      1988       328             63.392             63.896            129.262            130.693            126.000            123.000            123.002          6.154          0.347          0.108         93.101        311.162          1.743         20.131           1.392          1.743          0.183          1.000          0.957          1.000          0.970          0.928          0.500          0.092         50.362          0.020
      1988       329             63.086             63.651            129.013            130.690            126.000            123.000            123.001          6.278          0.334          0.110         94.827        310.725          1.913         21.036           1.434          1.913          0.186          1.000          0.956          1.000          1.000          0.956          0.500          0.093         50.985          0.020
      1988       330             62.819             63.431            128.758            130.656            126.000            123.000            123.001          5.913          0.323          0.111         96.733        310.294          2.096         19.856           1.358          2.096          0.190          1.000          0.953          1.000          0.950          0.905          0.500          0.094         51.606          0.020
      1988       331             62.578             63.226            128.498            130.594            126.000            123.000            123.001          5.816          0.312          0.112         98.595        309.867          2.056         20.201           1.375          2.056          0.193          1.000          0.950          1.000          0.965          0.917          0.500          0.095         52.227          0.021
      1988       332             62.365             63.042            128.244            130.508            126.000            123.000            123.001          5.422          2.103          0.114        100.644        309.444          2.246         19.699           1.406          2.246          0.197          1.000          0.937          1.000          1.000          0.937          0.500          0.096         52.846          0.021
      1988       333             62.162             62.861            127.983            130.400            126.000            123.000            123.001          5.589          0.295          0.115        102.754        309.026          2.311         13.267           0.845          2.311          0.201          1.000          0.955          1.000          0.590          0.563          0.500          0.098         53.465          0.021
      1988       334             61.962             62.679            127.712            130.270            126.000            123.000            123.001          5.918          0.287          0.116        104.794        308.614          2.245         19.110           1.177          2.245          0.206          1.000          0.957          1.000          0.820          0.785          0.500          0.099         54.083          0.021
      1988       335             61.761             62.496            127.430            130.119            126.000            123.000            123.000          6.247          0.279          0.118        106.638        308.206          2.054         23.226           1.369          2.054          0.210          1.000          0.961          1.000          0.950          0.913          0.500          0.100         54.700          0.021
      1988       336             61.578             62.327            127.155            129.954            126.000            123.000            123.000          5.925          0.273          0.119        108.534        307.803          2.109         22.295           1.346          2.109          0.213          1.000          0.955          1.000          0.940          0.897          0.500          0.101         55.317          0.022
      1988       337             61.397             62.158            126.875            129.774            126.000            123.000            123.000          6.072          0.266          0.121        110.568        307.405          2.251         23.680           1.428          2.251          0.217          1.000          0.952          1.000          1.000          0.952          0.500          0.102         55.932          0.022
      1988       338             61.249             62.020            126.624            129.587            126.000            123.000            123.000          5.061          4.261          0.122        112.694        307.011          2.347         20.513           1.387          2.347          0.221          1.000          0.924          1.000          1.000          0.924          0.500          0.104         56.547          0.022
      1988       339             61.085             61.861            126.351            129.387            126.000            123.000            123.000          5.761          0.255          0.123        114.987        306.622          2.518         24.309           1.426          2.518          0.225          1.000          0.950          1.000          1.000          0.950          0.500          0.105         57.161          0.022
      1988       340             60.923             61.705            126.076            129.178            126.000            123.000            123.000          5.777          0.250          0.125        117.397        306.239          2.640         24.684           1.425          2.640          0.230          1.000          0.950          1.000          1.000          0.950          0.500          0.106         57.775          0.023
      1988       341             60.780             61.568            125.817            128.964            126.000            123.000            123.000          5.181          0.245          0.127        119.805        305.861          2.643         22.929           1.402          2.643          0.235          1.000          0.935          1.000          1.000          0.935          0.500          0.108         58.387          0.023
      1988       342             60.680             61.470            125.602            128.755            126.000            123.000            123.000          3.797          0.241          0.128        122.323        305.489          2.757         16.811           1.289          2.757          0.240          1.000          0.859          1.000          1.000          0.859          0.500          0.109         58.999          0.023
      1988       343             61.596             61.947            125.618            128.576            126.000            123.000            123.000          3.241          3.241          0.130        124.909        305.123          2.832         14.925           1.228          2.832          0.245          1.000          0.818          1.000          1.000          0.818          0.500          0.111         59.610          0.023
      1988       344             61.468             61.924            125.567            128.407            126.000            123.000            123.000          4.734          4.277          0.130        127.214        304.762          2.555         21.100           1.359          2.555          0.250          1.000          0.906          1.000          1.000          0.906          0.500          0.112         54.259          0.021
      1988       345             68.797             71.498            131.848            129.045            126.000            123.000            123.000          4.910          4.546          0.129        130.142        304.407          3.182         23.133           1.382          3.182          0.254          1.000          0.922          1.000          1.000          0.922          0.500          0.114         49.533          0.019
      1988       346             67.314             68.634            132.896            129.731            126.000            123.000            123.000          5.688          2.013          0.130        133.022        304.059          3.140         26.830           1.417          3.140          0.260          1.000          0.944          1.000          1.000          0.944          0.500          0.116         45.189          0.018
      1988       347             69.134             74.704            134.725            130.720            126.000            123.000            123.000          4.368          4.221          0.130        135.731        303.717          2.975         21.775           1.324          2.975          0.266          1.000          0.905          1.000          0.975          0.883          0.500          0.117         42.563          0.017
      1988       348             67.336             72.649            134.865            131.611            126.000            123.000            123.000          4.828          2.289          0.131        139.807        303.381          4.347         20.596           1.100          4.347          0.271          1.000          0.934          1.000          0.785          0.733          0.500          0.120         38.914          0.015
      1988       349             67.328             70.520            135.064            131.957            126.000            123.000            123.000          4.900          1.033          0.132        142.985        303.054          3.458         18.072           0.910          3.458          0.280          1.000          0.940          1.000          0.645          0.606          0.500          0.122         36.569          0.014
      1988       350             67.328             69.049            135.147            131.986            126.006            123.001            123.000          4.788          0.793          0.134        146.087        302.733          3.388         23.893           1.240          3.388          0.286          1.000          0.929          1.000          0.890          0.827          0.500          0.124         35.297          0.014
      1988       351             67.376             68.045            135.026            131.988            126.008            123.003            123.001          3.356          0.669          0.136        149.507        302.420          3.712         18.827           1.244          3.712          0.292          1.000          0.842          1.000          0.985          0.829          0.500          0.126         34.935          0.014
      1988       352             69.168             68.879            134.964            131.981            126.007            123.003            123.001          1.998          1.998          0.138        154.065        302.114          4.858          8.483           0.706          4.858          0.299          1.000          0.692          1.000          0.680          0.470          0.500          0.128         35.168          0.014
      1988       353             71.223             74.765            138.068            132.594            126.129            123.028            123.007          2.192          2.192          0.139        157.132        301.818          3.375          9.863           0.764          3.375          0.308          1.000          0.723          1.000          0.705          0.510          0.500          0.130         32.255          0.013
      1988       354             68.832             74.659            139.373            133.340            126.380            123.099            123.025          4.794          4.477          0.140        160.690        301.529          3.872         28.135           1.381          3.872          0.314          1.000          0.921          1.000          1.000          0.921          0.500          0.132         29.633          0.012
      1988       355             67.292             72.500            139.263            133.914            126.698            123.219            123.064          5.102          2.068          0.142        164.006        301.247          3.638         30.141           1.395          3.638          0.321          1.000          0.930          1.000          1.000          0.930          0.500          0.134         27.273          0.011
      1988       356             67.263             70.302            138.757            134.271            127.024            123.380            123.127          5.677          1.022          0.143        167.138        300.973          3.459         32.521           1.410          3.459          0.328          1.000          0.940          1.000          1.000          0.940          0.500          0.136         25.844          0.010
      1988       357             67.288             68.774            138.026            134.412            127.312            123.566            123.215          4.978          0.789          0.145        171.016        300.705          4.213         30.573           1.388          4.213          0.334          1.000          0.925          1.000          1.000          0.925          0.500          0.138         25.254          0.010
      1988       358             67.157             67.802            137.194            134.358            127.533            123.760            123.324          5.053          0.666          0.147        174.376        300.446          3.702         32.019           1.395          3.702          0.342          1.000          0.930          1.000          1.000          0.930          0.500          0.140         25.320          0.010
      1988       359             66.694             67.306            136.459            134.182            127.674            123.942            123.448          4.982          0.588          0.149        178.432        300.193          4.404         32.037           1.390          4.404          0.349          1.000          0.927          1.000          1.000          0.927          0.500          0.143         25.921          0.010
      1988       360             66.233             66.883            135.807            133.919            127.735            124.101            123.578          5.176          0.532          0.152        181.979        299.950          3.904         34.426           1.404          3.904          0.357          1.000          0.936          1.000          1.000          0.936          0.500          0.145         26.521          0.011
      1988       361             65.803             66.500            135.228            133.602            127.721            124.225            123.707          5.271          0.489          0.154        185.776        299.714          4.161         35.581           1.408          4.161          0.364          1.000          0.939          1.000          1.000          0.939          0.500          0.147         27.121          0.011
      1988       362             69.363             69.840            135.229            133.318            127.650            124.310            123.828          3.947          3.947          0.156        189.751        299.486          4.347         28.519           1.333          4.347          0.372          1.000          0.888          1.000          1.000          0.888          0.500          0.150         27.721          0.011
      1988       363             67.157             68.022            135.139            133.069            127.547            124.357            123.934          5.344          3.227          0.158        193.252        299.267          3.880         38.940           1.420          3.880          0.380          1.000          0.947          1.000          1.000          0.947          0.500          0.152         25.548          0.010
      1988       364             66.608             67.202            134.859            132.815            127.413            124.368            124.021          5.017          0.866          0.160        197.366        299.055          4.501         37.189           1.405          4.501          0.387          1.000          0.936          1.000          1.000          0.936          0.500          0.154         24.274          0.010
      1988       365             66.042             66.569            134.643            132.593            127.261            124.347            124.086          4.567          0.711          0.162        202.033        298.851          5.062         35.396           1.385          5.062          0.395          1.000          0.924          1.000          1.000          0.924          0.500          0.157         23.702          0.009
      1988       366             65.500             66.144            134.294            132.416            127.103            124.298            124.128          4.411          0.618          0.164        207.359        298.658          5.730         35.627           1.381          5.730          0.404          1.000          0.921          1.000          1.000          0.921          0.500          0.160         23.699          0.009
      1989         1             65.030             65.761            133.847            132.270            126.949            124.228            124.148          4.571          0.553          0.168        212.003        298.475          5.059         38.155           1.394          5.059          0.415          1.000          0.929          1.000          1.000          0.929          0.500          0.162         24.218          0.010
